ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
-0.26412240733968656,-0.7203942747173464,0.8586034896988589,-0.6397742987113165,-0.6862166028030076,0.8770306688931954,0.8161218838969727,0.5317972795890331,-0.19359286771232082,0
0.0,0.4774410632026818,-0.327497501833687,-0.7664223230938059,-0.20521385760260372,0.12382807964946951,-0.0065175216702915125,-0.32673121815394257,1.418263950049684,0
-1.9959586078664617,-0.001616904521954488,0.020543889659801983,-0.06741618167847978,0.0,0.1946779676500731,0.5322295060366048,1.1881431628917927,0.5407225262564898,0
-1.0553358894153484,-1.4121777113964011,-0.313836588510733,1.4725047386116286,-0.16273216833236992,0.4393419941818781,-0.6594068438776378,-0.47277128736859914,0.8200561133159362,0
-0.35568170638611474,0.04519999213844939,0.024932922486402186,0.7751768994299101,-0.30577006829476405,-0.07405371719384354,0.15175520054873537,0.6719407060377904,1.1746624913178174,0
-2.2832108020658652,0.2752255519002418,1.0712204805160106,0.831132848050897,1.5088477449562103,0.1714739715719875,-0.09181867307116753,-1.8038752840854224,0.21626200026606165,0
0.0,-1.285871644502321,-0.6602820623323968,0.39052020950207106,-0.8943461525682004,-1.05890518420682,-0.33144765452674674,-0.8421740925075806,0.04699523429233425,0
0.0,1.7443185988440173,0.4658921601692477,0.28667882446572723,1.8507552874750848,-0.4946226524854931,-0.8614239119011772,-0.6687618049253257,0.034448781447601905,0
0.0,-1.2259754761773822,-0.49154678763194204,0.9643100644885955,-0.8039376606380566,1.2228360742512252,0.5232404289519514,-0.6853558949608386,1.9641145340948265,0
0.06320994903055242,0.31790440348536775,-0.49130535987823437,-0.5713909920351993,0.1369931279485913,-0.6873611241858963,-1.4015916180479862,0.2568396127155383,1.0690391220114077,0
1.7236465975822977,-0.15598918339194592,-0.10714327488564694,-0.18755449934149337,0.0,0.2666881717279643,0.5967919092008929,-0.9648017610669805,-1.0348349129014922,0
2.1053407749723956,-1.9885114323116797,0.11992540930048626,0.518854507861214,-0.7830397149092473,-0.07666979350917452,-0.2955640349878712,-0.033109350674568994,1.0392925565268247,0
0.20934343253613608,0.9562997141349838,0.996738156555743,-0.14307007539372144,1.6040175923848834,-0.08531607873913737,-0.8846071625004172,-1.094312722305192,-0.7490066145247396,0
0.0,0.8868799152339122,-0.5263663237201699,-0.8329118142155795,0.0,-0.3265891283625671,-0.4566939448436527,0.9832898790115558,1.012757052283884,0
-1.233989999361421,-0.1259485690550843,-0.11205899439888187,-0.5381655988216192,-0.2985598899119665,0.1711508884196861,-0.7239448405578877,-0.8570908301215615,-0.04991358687184588,0
-2.15976773653951,-0.3279737645983321,0.3278086153426201,-0.8010122532045965,-1.433301811478429,0.30135932636467105,-1.1541505041036042,0.3595774248002901,-0.4626347371422611,0
-0.9185827154769883,2.6940378544583004,-0.3125180858723082,-0.5178530478175857,0.0,-0.19312260396640618,-0.4348623102449381,0.7589157633251687,-0.9979933263353058,0
0.0,-1.3439989277501154,-0.08448091205480826,-0.623680716176185,0.0,0.04519902253226688,1.8370056134897637,-0.6629816394424957,-0.9876059217931623,0
1.3730372032484623,0.04135849594167747,0.3219498400222754,-0.5130585431744744,-0.171164071771449,-0.21547883683365174,0.5017156206174958,-1.7989440884675734,0.3478917407512139,0
0.0,0.9265249639618476,-0.7906611440003098,-1.2734359622787967,-0.7430346986198738,-0.6245618933544351,0.9173401649085946,-1.1848185498772048,-0.41959247276483247,0
-1.098266236052259,-0.052579694894858864,-0.3659292661138343,0.4344881715234899,-0.5136689758098063,-0.7475973375574151,-0.8989222582223887,-0.3408559381322337,0.45237475092755924,0
0.040805058143505275,1.0478536107324963,0.673106332553201,-0.15913239705995905,1.5679819756236812,-0.7742020957255255,-0.695743266914427,-0.012900184687569356,1.1574135579412408,0
1.78343215307424,0.1469188571609966,-0.9389535489313563,-0.12480748479602449,0.10737856376413153,-0.7642091206395165,2.1593024856385283,0.2716091510621886,0.6936389604889469,0
-1.458420277060182,-0.34201975758781594,0.054910957332042536,-1.2070393432543847,0.0,-0.15458492321176148,0.990658929404604,0.025780922215008932,0.5541853259598923,0
-0.8652903327344307,0.49935675183418926,1.2582304295388034,0.02719649431119159,0.0,0.7130346061124915,0.42798668522181443,0.5564671736356616,0.17227033468149303,0
-0.07971119229380166,0.31822317357758384,-0.887415016474335,-1.3422072913281364,-0.5457666485066778,-0.26452878900665405,-0.20771040383262865,1.0487359316049911,-0.7159257499581547,0
2.2621349413577505,-0.5925151794427462,-0.4430877042629408,-0.784675149881087,-0.7937009020689313,-0.8450701173476314,-0.9188793019273696,0.6032528823807921,0.042190686700271554,0
0.0,-1.6846370165980897,1.1561749092029139,-0.406733937089804,-0.8783289245724926,0.417414103496175,0.9753379524176065,0.3000826626327822,0.4248110965674485,0
1.0528051884060137,0.08096491926153844,0.0521504658779823,-1.114583902832163,-0.4773908715790205,-0.14791901756087156,-0.10018469221487507,-0.9223969128872826,-0.3100974505312044,0
0.0,-0.7177651431283549,0.5626978639819435,-0.042302190067720166,-1.0199506700917262,-0.3281978344474167,0.43717587732407276,0.46621522255164066,-0.8551411597374293,0
0.4577040104885666,-2.4238443305524706,-0.7641203575028469,-0.9650399578511368,-2.600541954298423,1.5796871327457982,-1.0256328643160784,-0.0155911899638479,-1.4214316643605238,0
-0.26897297644701385,-1.3049089963301796,-0.09052277180873664,-1.0914563025356991,-1.3734469380828782,1.0692080054835302,-0.7293906804226287,0.26630368400570786,-0.20076875943181857,0
1.2976841515325184,0.37035801688798803,-0.7720870316729431,0.05056478021118606,0.17951160686550766,0.9118203113660138,0.9031855431931237,-0.9371822482017165,-0.15132436585775824,0
2.18538064232795,-0.3785893517514704,0.07335951974919507,-0.0699579053394371,0.19868968142962973,0.29874258210255306,0.5041346714095319,-1.6056905065675855,0.009106831809682258,0
0.2533698384287782,1.5853699468884666,0.8305093336580183,1.1315082892634596,0.0,-0.1483241759532316,0.38205769419690344,0.011226041182750177,0.7789493373134789,0
0.9043159758975413,1.0389424224495603,0.6730471506272571,0.5798888283970632,1.43802756736369,0.5121050729033243,-1.8259739181099577,-1.3639634731619454,-0.013598823240154613,0
-1.3070903042822053,-0.16778236471415753,0.2911033247416398,0.05024747043703592,-0.2668200753964347,-0.1426399032396,-1.3316963287154016,1.6499909289308075,0.47676043480211505,0
0.0,-0.9836630996299471,-0.3398066334914418,0.6064603913908146,-1.013229466964301,-0.5246431207585021,-0.31044601279486717,0.2657837286083504,0.4246222478068823,0
0.0,-1.0526153652224024,-0.03176674892399623,0.5318430245699979,0.0,-1.1348128485749807,0.5351730654794518,-0.3383910864881098,0.12717234829673119,0
-1.9936961607380357,0.9150685103289518,0.9615032797755725,-0.06815680757537582,0.4380649322353769,-1.313447250920247,-1.0161096482124474,-0.13253585325141926,-0.04916784166781106,0
-0.43296331758430806,0.40310007628365946,0.0032268532956441073,-0.8829025692423865,-0.18399003551261092,-0.45276410933377703,-0.10245950887156265,-2.421733481332943,-0.029490977470921352,0
0.0,0.8166896930526477,1.2687954709352047,0.8455711127804728,1.5369865755741368,-1.081248510013175,0.6030375270370787,0.0,-0.0937436499162725,0
1.011881851879408,-0.045806861900337795,0.31959395819808756,0.5542742422623219,0.0,-0.2028259362775041,-0.40908914110072325,-0.896928399562499,0.49304948933355486,0
0.6311101085197329,-1.7386567299791644,1.0051435413861147,-0.2999102781167875,0.0,-0.0486424334587753,-0.6898446157793774,0.5933755221877132,0.10716612371889933,0
-0.5506338864937738,0.38523803608046103,0.07605306690017934,0.3741914614662069,0.0,-0.5150616108555609,0.15910475426415882,-0.12600423780141273,1.1886206330349072,0
-1.2702302809532422,1.044826051011794,1.1954410292520818,0.9323313770419865,1.2212785164568654,2.1354870152435392,-0.19260582226776668,0.5057960052662234,1.0858179600777011,0
0.0,-2.3483200636307155,0.5565141302407088,0.6475612056153605,0.0,0.5522203787596296,-0.638312738027172,0.07361377387701275,0.6277204326373085,0
0.0,0.3574585814170491,-0.6940939152794317,-1.3223781308098026,-0.20468699570568347,-0.7630254180877127,0.4066944475347038,-0.8241133666942146,-0.4858412114562093,0
0.11351332268967515,-0.4289091004244794,0.34604142296047596,-0.6506839870744543,0.4653942358571485,0.6832608469019291,0.6833209473675512,-0.7694351434769906,-0.3004532349321915,0
0.05003383027996972,-0.3485532634172934,-1.2158752103632047,-1.6741227710024007,-1.6874373824663251,0.053002652820735,-0.9837178536211543,1.1808349781836973,-0.06612853963145439,0
-0.8641355815351475,-2.0259804210958214,1.053974988402774,-0.0401495186332935,-1.1023247250822799,0.7107979683684351,-1.1613293421409348,-0.9115991769076113,0.19093356761619001,0
-0.542284461775016,-1.6581685808978988,-0.1257879094914683,-0.019037313499528457,-1.0106150244068317,1.161219985341323,-0.02999422926130812,-0.4245585647313906,1.2924706363127512,0
1.004247326994548,1.1367288658157055,0.1762561875875835,0.1954577494406165,0.0,-0.5940344076323263,0.9987134281212444,0.17541423789069294,-0.07689664228331917,0
0.0,0.5608994438123549,-0.5201722799601504,-0.7708167058114487,0.3204042855344032,0.028680570678716624,0.3458477812353435,-0.8514077081706316,0.6608364534913386,0
-0.11521916570244255,0.3614679502690514,0.4048444159466654,-0.18329320673980803,0.0,-0.33492473444524185,-0.06312541214801003,1.2052096881357974,1.0067387226528546,0
-2.239575620729002,-0.9602840375109024,0.18016604368516534,-0.15528307476349176,-1.4193854641906238,-0.9866268108142918,-1.0031737069120055,0.6720948480022969,-0.18141675851262365,0
-2.1089815832615093,-0.8370281110326173,1.4601602520776498,-0.224269817775364,-0.2127221629481118,0.39357948387474617,0.07768089020087672,-0.7901668641015716,-0.2754925271069491,0
-0.39299089340754917,-0.5094230024259713,0.3034624537958618,-0.6910149627934444,-0.5700072313135726,0.47990169128903987,0.4512987543051064,-0.43291818637191365,-1.5666435845429367,0
0.14821253504228168,0.5162437465528469,0.9408107857129617,1.3759974501067238,1.2965078237289986,0.03471053874404841,-1.1633477120524727,0.15549897990586933,-0.42113064086784413,0
-3.2883266621372855,0.9241477591344025,0.6653278227627202,0.29894007917051435,0.0,-0.09906870102294366,0.3102332655534327,-0.6042697859523837,0.9979510547900415,0
-0.9807154529224588,-0.7092222352521116,-0.7197136969037777,0.30210523876850454,0.0,0.18684988800365582,0.8639513752739248,0.0,-0.18482939319364688,0
0.20610128006555936,0.20077201554209434,-0.9739106274549133,-0.3141566940897548,-0.670542626794224,0.7087930475220535,-0.5980150280500086,0.7348358472193222,-0.17217150634967912,0
-0.6933187325820372,1.5567529517768708,0.5434689882392385,0.2607844790415371,1.4983388251726115,0.7947236637271935,-0.43669036014396306,0.8029143652370835,-0.9054765158797566,0
-0.43044789093683045,-1.5855922656886126,0.24853622119047955,-1.0075904864981284,-2.0085641813684303,1.3055150872364056,-0.9760929566712934,1.4301604767632163,0.2226927831580465,0
-0.5470765900711763,-0.03892581293002433,-0.6695592148103391,0.376886242442979,0.0,-0.040008587429358235,-1.4939669197805074,0.2073581879756604,-0.3229351953763071,0
-0.1996775628830537,0.8817244316799918,0.5341601551291126,0.3797255293658894,0.5007196152988249,0.3750611544186977,-0.07889244705230189,-0.07912679100198873,0.9066033499592262,0
1.7821925001741958,0.05559506617275153,0.046497630631428734,-0.16627077779648716,-0.13809531735023073,0.07429687510084147,0.38908354583441296,-0.35486468434436713,-0.5369737229687721,0
1.930852703520046,2.5949986399448637,-0.7093622213301499,-0.2390846158779779,1.94862809990838,0.5650125341935929,-1.0843424697532635,0.0761026657513468,0.9875833396045177,0
1.0304922033798105,0.23613217480807822,0.6583380062679014,-0.4049661519731221,1.3105225489616281,0.7328530975287724,-0.1479539385455082,-1.1996036055787986,-1.3199970655242625,0
0.0,0.0254202489769075,-0.32354742006716625,0.2661202213695349,-0.1350348741643734,1.3202870193128111,-0.522581195944394,0.13554867951787306,0.40438491830769535,0
0.0,0.05375249491358536,0.7538165503882946,-0.13112612857544872,0.7067183490020206,-0.010127506662767275,-1.1112835553943712,-0.5545749223445577,-0.5655835160555225,0
-0.616152911818448,1.028515053642689,-0.04380159986625902,0.6679518243954763,0.0,-1.1268525672393244,1.124640423616466,1.335819891890378,-0.7375365045553278,0
1.2220680588612847,1.4127021792792653,0.6032226306909613,-0.2726710958953681,1.1948369543794277,1.4340660658813789,0.4290869074789678,-0.363247860826054,-1.825352882230081,0
-0.08002055501668942,0.15518327752529512,-0.798788545742547,-0.8224347443806277,-0.8858994427844991,1.1137404658594174,-1.0754046630219303,-0.5214202261032399,-0.28583745574713276,0
-0.5902602693167918,0.02281600193262513,0.4937429633998522,0.22988940715108597,-0.13649056775852922,1.0872831880242406,0.36020619395155296,-1.2554424906659656,1.3241758659755039,0
-0.0018340490521173054,0.595297520072088,0.2524881250875864,-0.47722035269666274,0.24665609984694825,-0.7654299251353069,-0.7917759571555733,1.1939423893321646,0.7632226058451776,0
-1.0000647308356108,-1.5361627096502672,0.04777268619374226,0.5318917001425111,-1.597197457293021,0.16755576994176374,0.14290876056026364,1.0935163230664737,1.048226815998839,0
0.07835120763467192,-1.924810224404967,0.31716193828702177,-0.466840445387598,-1.3218864952415526,-0.029741005536071546,-0.12805209978490645,-0.13300198500431445,-0.2309752758357246,0
1.3169464294078672,-0.8461930258506982,-0.0051004646967759346,0.29974921702612967,-0.4011383517057913,0.044024795493257135,-0.8914062461051174,-0.19808062170354085,-0.7978978499793615,0
-1.7647065355144058,-0.7567114578800782,0.29807950602094774,0.13142923108215168,-1.098462262801601,-0.6235341490540269,-0.16470083753567297,-0.5955083165442324,-0.18019993690057193,0
0.1683332446908325,0.6604557551082754,-0.806508584542235,0.8851771356500364,0.0,0.6227363393988491,0.8742580746848133,0.36561496612791683,0.8729396649048007,0
0.9076840830765946,-0.5363245432748052,-0.779243465925274,0.17781930101764032,-0.76228322020398,0.4511155066148302,1.6980927587392272,-0.7005407009432152,1.0635273376727445,0
0.0,-0.7013528553092518,1.305065450825855,0.6038290754582738,-0.14226215991496816,1.4549964536056699,0.774018780056147,1.8359685672936406,0.03860633624464497,0
-2.8063443860885386,-0.20502594058277376,1.1889536753966137,-0.16798263383019202,0.0,0.3980366882544557,-0.23321675456127094,-0.8428274143128094,0.7638798747271797,0
0.8853286326514498,0.17972313851861044,0.17674867885179835,0.5738431772457353,0.7530939018710419,0.1130119631370491,0.6380238840423372,-0.19854463691033367,-0.07492936984792176,0
0.0,0.41626288826611646,0.13816801674248536,-0.08709319867846471,0.007972384444471656,0.35769975379266816,-0.577783910362819,0.1608254232625307,-0.5246372780813822,0
1.1163228894138948,1.4478742757576262,-0.9689236710237913,0.4144556629213345,0.43952918726040224,-0.6684733412864179,-1.3987265569468217,0.585058393088866,1.4809405700416072,0
-0.6170887353601747,-0.17509594316528443,0.5870928573645636,-0.34576742463429744,0.42517717668411026,-1.5167028777512306,0.09317860115098003,0.35108425855421227,0.021058470247406084,0
0.8409918489585262,-0.28250900721792094,-0.6591630939441046,-1.5758924665793692,-0.7699692546893516,0.3598403258917661,0.6659231671282341,-0.8798252682106662,0.007024975149264693,0
1.3849486345533866,0.6453016855868299,-0.7386003931532489,0.08028667909833416,-0.04615096108688294,-0.5871627346160717,-0.010368861313991819,0.0,1.21152508307099,0
0.49931678968304133,0.7362990953944146,-0.704400270658592,0.08695876317594337,0.3793048136131606,0.20239191905064915,-1.8154826280952998,-0.16325772908502642,0.26735739796610103,0
0.40476492406261516,1.3888032184137928,1.3329169176962923,0.6321928825323053,2.786563417300191,-0.7106250282624558,0.7274299361754226,-0.2953405247991022,-0.21703651130291934,0
-2.318988290431259,0.3782642713452451,-0.059806594688186034,0.7242802420275247,0.461991749141511,-0.5856735860191806,0.888275776784339,0.7988220214951864,-1.090342156715117,0
-0.2106836283418392,0.5388917839851305,0.08091884802700994,0.0177161338534829,0.0,-0.4207802372200764,0.5806697475381635,0.3841253219556165,-0.04966484086532819,0
0.0,-0.1643454238879903,0.6115861782097652,1.25025922821716,0.7044200942591073,-1.362363681370076,-0.17211454172867632,0.03293206362857245,1.578327360039856,0
0.06470277540635684,1.6295377848155663,-0.585189660988303,0.9450204222056677,0.7494168588445873,-1.1327203130828565,0.6526417959801502,0.7807012848350448,0.6054427205299893,0
1.9035579973573131,1.0916081701064237,-0.4797271091840739,-0.874302981793057,0.8448844854259298,-0.16235999181318705,0.42583484762013973,-0.26400713514403074,-0.49901930108316966,0
0.19883405156768558,-1.8692201735260152,-1.0348572904936706,-0.12156686009075159,-2.7685535427037338,0.5856269824353982,-0.1897729670506038,0.0,-0.7598182884687344,0
0.4596963088281505,-0.009637632662143458,1.853495205881404,0.10281868336097322,0.0,0.17802155633238895,0.09986515224513949,0.0,2.1212520075483807,0
-0.12769435658651748,-1.5091176188912436,0.5576644634260979,-0.01951100256585964,-0.7923641329887054,-0.6866282110766678,0.9318004156709675,0.7391554755650824,-0.1200984539496044,0
0.0,-1.2556818489800234,-0.3909092367005794,0.28012460817887364,0.0,0.4054876951531679,0.975776704785313,-0.840919277068741,0.6687882273942412,0
0.0,0.8499365852023731,0.5563952916014374,0.003119256875146684,1.0673787096064198,-1.2685425459484987,-1.0329269944200163,0.2987476735025633,0.22870602176923224,0
0.2764779580427012,1.7603577452039267,0.508957961228654,1.6700415875343784,0.0,0.722263718173041,0.44957149931174534,-0.467482613125566,-1.0128542177987023,0
0.9231990004985652,0.8609696926182951,0.6849423235749399,0.3482974905329633,1.066003416392668,0.08961305184893643,0.4559276588885355,0.3373388783191159,-0.1717324383185749,0
2.0269590119635033,0.5086310144953369,0.5764923854079571,0.8966025676843671,1.0740230809751734,-0.33546588962809115,-1.7003987285654876,-0.34068978562431834,-0.6316659226226292,0
0.0,1.3989742174050428,0.7235375111854676,1.3966766057860356,3.0091039178394268,0.3733623987324219,-0.22202528051798592,0.889272929791361,1.034980174910454,0
0.18230013820400498,0.26996558263329606,0.34167486856695634,1.2508546647078793,0.8568172130419731,-0.5059236358184362,-0.5956735041919948,0.0661578748810786,0.4314144130656762,0
2.5747042646692404,0.786932660939606,-0.370942415129747,-0.5214168690816001,0.0,0.7079705704784216,0.18182017032041076,2.215051151822647,-0.13688920248996933,0
-0.3606600037082854,0.1335691286026163,-0.32922450337140713,-0.46708526201489986,-0.21367285337419872,0.5160094309975921,0.5157892364030227,-1.008571445000691,-0.3830365438911602,0
-0.2743437621041353,-1.1321324861941877,-0.858784272871229,-1.7009968246280633,-2.7887033672523325,0.13806934482926347,0.23295621221568252,-0.10951267881551517,-0.133955725464832,0
-1.2855123887639899,-1.045941049731257,1.203830567836994,-0.004438578848824053,-0.410328044669948,0.6785609977863665,0.9114641880538759,-0.159997720617606,-0.6695013344149905,0
-0.10562004454968481,-1.035417439367667,-0.25326903437970005,-1.113979360504929,-1.7382278284931008,0.15305364316739573,0.9266502208139912,-0.5439257543003421,-1.266044993047929,0
0.5632092270721337,1.2288119118237275,0.963669323911518,1.2605683621182415,1.9767247579904819,0.44613497901567195,-0.554337216227026,-2.1269479779855063,-0.3798742935102398,0
-0.6295359658073442,0.013418543100577891,1.288347851314745,0.503240354883562,1.3742983605891568,-0.5327039008508409,1.3090541044214334,-1.225355422365838,0.2324639538734508,0
-0.5264958972209319,-0.12705396413347433,0.6190239773973084,6.934744708363017e-05,-0.43462016745942217,0.22710699271186596,1.1469111159593839,-0.2725822764295705,0.5220374123542588,0
-0.638943942370202,-0.9091691946624316,-0.5274001480682902,0.17801795026643683,-0.8394798531045996,-0.815237372472115,-0.4250635912780007,0.1319829680766201,-0.4598213724683316,0
0.6586323032006302,-0.4789084900190206,0.592005963119437,0.9437688553801689,0.019908078223500866,-0.21423395382320698,0.38245347885367226,0.7490134495746318,-0.5586323270736147,0
1.558431987835739,0.12673044392108515,-0.6759777053254863,-0.6589514405509889,-0.19996181800897989,0.09906003301931725,-0.017647967894469773,-0.14223022525587103,-0.18131822461485486,0
0.6826260656561057,0.09910681120238511,0.5326153813139048,0.06647542467791016,0.3119558053030496,0.8936386736921883,0.4283192840664577,-0.00823506630368586,0.315260333506408,0
0.9505421878551897,1.8347748153115486,-0.44026458348870584,-0.6126435270431996,0.0,2.159887881470883,1.3281194287193554,-0.5712090591050475,-0.36397568282180437,0
0.0,-0.7429379462931378,0.0014389769013014755,-1.090420979750133,0.0,1.2446747500982167,-0.6455093570306418,0.0,-0.2595042561419196,0
-0.16034304973473526,-0.24903778623811743,2.161163895555905,-0.4994004293171946,0.5685121568593424,-0.4175307050471145,-0.35886243195011874,-0.3818427154063069,-0.874571172740754,0
0.4900743594168266,0.18350526714193227,0.3614919040057066,0.3990087330078497,0.13330963400055637,0.41015731730647964,0.39517622595942214,0.9876143212542662,0.1910497469951129,0
-1.3282161109412545,0.5997704686253974,0.07499622016069887,-0.44263439995252035,-0.6661728891243616,-0.3056374422175489,0.8497388439720126,-0.6238146006593536,-0.5027873184040078,0
-0.5484640077041613,-0.10122832039825394,-0.6416238682699237,-0.6597727215292579,-0.23637580176981798,0.964267764833185,0.10445615462841522,-0.2952831475400587,-0.38254319282019494,0
0.0,-1.003752703636361,-0.0737804713463834,0.4733423988649309,0.0,0.5947440862279576,0.6911647422442918,0.27838460114053537,0.43610064022320155,0
1.6883290202548522,1.6901867403531363,-1.067724972561192,0.6135504321115506,0.7657527614795031,-0.5918468151883667,0.1845005819187575,-0.6868907654026185,0.6425824079997599,0
1.601298426497671,-1.107699822617985,0.2326292001472636,-0.10294156761331777,-0.018847638007439618,-0.04065122446801588,0.5458432195055115,1.178946794880555,0.9099146526923659,0
-1.1889915245693246,-2.3159803853607146,-0.07438278213342385,-0.10887634302092966,0.0,-0.45726783007480326,0.20526297793093295,1.611490463391567,-0.7088094906659977,0
0.34713861225406406,0.06744300730362868,-0.39564976965838,1.3938590836797686,0.744658231266576,-0.01163898850683599,-0.8190267919221811,1.6907183864534043,-0.969217568302942,0
-0.8224153930239892,-1.0527367652577404,0.3412982931102026,-0.30140773260788567,-1.1043923661634565,-0.9321471689896489,-0.5595798664380585,0.9636872546171166,0.691990695413812,0
-0.3145141743029411,0.006513664496111365,-0.2803642457852091,-1.3202767414714578,-1.3062307369469404,-1.4431736794657617,-0.97302502464048,0.3673230698753556,0.5854224853780924,0
-1.4315956367881109,-0.4067305252017582,-0.6318407186685404,0.9293176083648653,-0.35184548131804366,1.4260990174644512,-0.40450366474093125,-0.21819853789911908,0.4371173586699944,0
0.5451103280246118,1.0364635074548454,-0.15415430894075702,-0.6431978376275459,0.0,0.11003552011319764,-1.2366940072603778,0.04534439473926372,-0.24776022277840162,0
-0.10914646433423414,0.4977196830877291,-0.08028361826340435,0.0865688537363133,0.19014834731463848,-0.5637344537308446,-1.0250190226981513,-0.26343281505404903,-1.725676807238027,0
0.0,2.1172165922699,0.13065727894447252,-0.17942442214881238,0.2961764305683403,-0.2287064921024372,0.15244108781448887,0.036409237114749984,0.46136009992129257,0
0.0,-0.1554155172594188,-0.746054304015722,-1.2498767653897518,-0.757285768378607,-0.19484766848962248,-0.5212865876085309,-0.22526936381454835,-0.4637477651576812,0
0.8669657161849974,0.39213832153702766,1.1553968666657424,0.7793101197115267,1.534331289444069,0.4778511839611046,-0.09275148019836851,0.0,-0.17262104205703604,0
0.4052685106929424,0.928756878822891,0.06343481726840315,-0.4111350775799407,0.19516901466560016,0.43404222920334956,0.040411427420101585,-1.489501176846608,-0.2209963113029965,0
0.0,1.273176040219662,-0.11814896095800105,0.8248549096236715,0.0,0.14631324744900986,0.5357070172801198,-0.0722957246231447,-0.16715883350926625,0
1.1594512515752142,1.1278491670686395,0.16230148395798746,0.7141954138633192,1.0272944470005896,-0.35919805301453683,-0.7478100341475931,0.47259087695970514,0.6098698449326233,0
-0.5480981571168726,-1.0986917715102833,-0.3059330761323677,0.5457400168484973,-0.1650214185676569,0.5110441436567209,0.012412332422546014,-0.18373057027481382,0.35789645269108594,0
-0.598079975779875,-1.393257431089517,-0.9696495153817394,0.25037916970628543,-1.676845815687119,-0.05924828860648391,0.49367295709198833,-0.7843749723228319,0.6400062149369504,0
0.0,0.1327879239526257,-0.76684710547884,1.035895395429328,0.1864809064268119,-0.045632938099168754,-0.030969329585650872,-0.1813662927156839,-1.2031926457899826,0
